INDEX;A_TOTAL_AMT_DELQ_1;A_TOTAL_BALANCES;A_TOTAL_NBR_ACCTS;MARITAL_STATUS_1;MARITAL_STATUS_2;MARITAL_STATUS_3;MARITAL_STATUS_4;RENT_BUY_CODE_1;RENT_BUY_CODE_2;RENT_BUY_CODE_3;RENT_BUY_CODE_4;CURR_RES_MTHS;PREV_RES_MTHS;OCCN_CODE;CURR_EMPL_MTHS;PREV_EMPL_MTHS;CHQ_ACCT_IND_1;CHQ_ACCT_IND_2;CHQ_ACCT_IND_3;SAV_ACCT_IND_1;SAV_ACCT_IND_2;SAV_ACCT_IND_3;TOTAL_NBR_CREDIT_CARDS;NBR_OF_DEPENDANTS;AMEX_CARD_1;DINERS_CARD_1;VISA_CARD_1;MASTERCARD_1;RETAIL_CARDS_1;B_ENQ_LAST_WEEK;B_ENQ_L1M;B_ENQ_L3M;B_ENQ_L6M_GR1;B_ENQ_L6M_GR2;B_ENQ_L6M_GR3;B_ENQ_L12M_GR1;B_ENQ_L12M_GR2;B_ENQ_L12M_GR3;B_DEF_PAID_L12M;B_ENQ_L6M;B_DEF_PAID_IND_1;B_DEF_UNPD_IND_1;A_DISTRICT_APPLICANT;DVR_LIC;CREDIT_CARD_TYPE_1;AGE_AT_APPLICATION;TARGET_FLAG_1
29825;0;0;0;1;1;0;0;1;1;0;0;0.012315271;0.189393939;0;0.136111111;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0.666666667;0;0;0.6;0;0.285714286;0;0;0.166666667;1;0;0.340425532;1
29870;0;0;0;1;1;0;0;1;1;0;0;0.02955665;0.181818182;0;0.05;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;1;0.333333333;0;1;0.25;0;0.6;0;0.571428571;0;0;0.333333333;1;0;0.382978723;1
29906;0;0;0;1;0;0;1;1;1;0;0;0.204433498;0;0;0.227777778;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0.25;0.5;0.25;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.5;1;0;0.553191489;1
29923;0;0;0;1;1;0;0;1;0;1;0;0;0.022727273;0;0.083333333;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0.5;0.25;0;0;0.333333333;0;0;0.6;0;0.285714286;0;0;0.5;1;0;0.319148936;1
30016;0;0;0;1;0;0;1;1;1;0;0;0.100985222;0.454545455;0.833333333;0.333333333;0.941176471;1;0;0;1;0;0;0;0.5;1;1;1;1;1;0;0;0.25;0;0.333333333;0.333333333;0.25;0.2;0.2;0;0.285714286;0;0;0.5;1;1;0.531914894;1
30069;0;0;0.5;1;1;0;0;1;1;0;0;1;0;0.5;0.033333333;0.352941176;0;1;0;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;1;0.680851064;1
30092;0;0;0;1;0;0;1;1;0;1;0;0.002463054;0.159090909;0;0.883333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0.2;0.6;0;0.142857143;0;0;1;1;0;0.765957447;1
30277;0;0;0;1;1;0;0;1;1;0;0;0.086206897;0;0;0.1;0;0;1;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.446808511;1
30330;0;0;0;1;1;0;0;1;1;0;0;0.056650246;0.113636364;0;0.166666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.666666667;0;0;0.5;0.2;0.2;0;0.285714286;0;0;0.166666667;1;0;0.212765957;1
30393;0;0;0;1;0;0;1;1;0;0;1;0.110837438;0.037878788;0;0.019444444;0;0;1;0;0;1;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0.25;0.2;0;0;0;0;0;0.166666667;1;0;0.617021277;1
30465;0;0;1;1;0;0;1;1;1;0;0;0.098522167;0.03030303;0.166666667;0.052777778;0.941176471;1;0;0;1;0;0;0;0.5;0;0;0;1;0;0.25;0.5;0.25;0.333333333;0.333333333;0;0.75;0.4;0;0;0.285714286;0;0;0.5;1;1;0.106382979;1
30610;0;0;0;0;1;1;0;1;1;0;0;0.174876847;0;0;0.333333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.75;0;0;0.666666667;0;0;0.4;0;0.428571429;0;0;0.166666667;1;0;0.446808511;1
30846;0;0;0;1;0;1;0;1;0;0;1;0.014778325;0.545454545;0;0.1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0.666666667;0;0.25;1;0.8;0;0.571428571;0;0;0.166666667;1;0;0.276595745;1
30856;0;0;0;0;1;1;0;1;0;1;0;0.022167488;0.090909091;0;0.166666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0.666666667;0.25;0;0.4;0;0.285714286;0;0;0.5;1;0;0.234042553;1
30961;0;0;0;1;1;0;0;1;0;1;0;0.4408867;0;0;0.013888889;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.25;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0.5;1;0;0.212765957;1
30968;0;0;0.5;1;0;1;0;1;1;0;0;0.071428571;0.227272727;0;0.266666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0.333333333;0;0;0.2;0;0.428571429;0;0;0.166666667;1;0;0.170212766;1
30979;0;0;0;1;0;0;1;1;1;0;0;0.014778325;0.227272727;0.222222222;0.083333333;0;1;0;0;1;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;1;0.553191489;1
30999;0;0;0;1;1;0;0;1;0;1;0;0.086206897;0;0;0.016666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.255319149;1
31031;0;0;0;1;0;1;0;0;1;1;0;0.071428571;0.363636364;0;0.083333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.25;0;0.666666667;0.333333333;0;0.4;0.2;0;0.428571429;0;0;0.166666667;1;0;0.212765957;1
31056;0;0;0;1;1;0;0;1;1;0;0;0.056650246;0.090909091;0;0.016666667;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.319148936;1
31065;0;0;0;1;0;1;0;1;0;1;0;0.041871921;0.136363636;0;0.05;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0.333333333;1;0;0.042553191;1
31153;0;0;0.5;1;1;0;0;1;1;0;0;0.145320197;0;0;0.022222222;0;0;1;0;0;1;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.142857143;0;0;0.166666667;1;0;0.382978723;1
31180;0;0;0;1;0;1;0;1;0;1;0;0.293103448;0;0;0.4;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0.333333333;0.333333333;0;0.25;0.2;0;0;0.285714286;0;0;0.166666667;1;0;0.276595745;1
31472;0;0;0;1;0;1;0;1;1;0;0;0;0.295454545;0;0.05;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0.333333333;0.25;0;0.2;0;0.142857143;0;0;0.5;1;0;0.106382979;1
31536;0;0;0;1;1;0;0;1;0;0;1;0.027093596;0.136363636;0;0;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0.75;0;0;0.666666667;0;0;0.8;0;0.428571429;0;0;0.166666667;1;0;0.276595745;1
31543;0;0;0;1;0;0;1;1;0;1;0;0;0.227272727;0;0.027777778;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0.5;0.25;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.166666667;1;0;0.106382979;1
31590;0;0;0;1;1;0;0;1;1;0;0;0.022167488;0.181818182;0;0.266666667;0;0;1;0;1;0;0;0;0.25;0;0;0;0;0;0;0.5;1;0.666666667;0.666666667;1;0.5;0.4;0.8;0;1;0;0;0.833333333;1;0;0.29787234;1
31596;1;0.140307387;0.5;1;1;0;0;1;1;0;0;0.293103448;0;0.833333333;0.008333333;0.294117647;1;0;0;1;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;1;0.446808511;1
31600;0;0;0;1;1;0;0;1;1;0;0;0.4408867;0;0;0.233333333;0;0;1;0;0;1;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.142857143;0;0;0.166666667;1;0;0.382978723;1
31698;0;0;0;1;0;0;1;1;1;0;0;0.012315271;0.037878788;0;0.008333333;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.25;0.333333333;0;0;0.25;0.2;0.2;0;0.142857143;0;0;0.5;0;0;0.14893617;1
31777;0;0;0;1;1;0;0;0;1;0;1;0.10591133;0.022727273;0.833333333;0.016666667;0.12745098;1;0;0;1;0;0;1;0;1;1;1;1;1;0;0;0;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.333333333;1;1;0.042553191;1
31829;0;0;0;1;0;0;1;1;0;1;0;0.056650246;0.022727273;0;0.016666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.234042553;1
31860;0;0;0;1;0;1;0;1;0;1;0;0.088669951;0.003787879;0;0.166666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.333333333;1;0;0.446808511;1
31861;0;0;0;0;1;1;0;1;1;0;0;0.0591133;0.462121212;0;0.002777778;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;0;0.319148936;1
31896;0;0;0;1;1;0;0;1;1;0;0;0.071428571;0.090909091;0;0.05;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0.25;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.5;1;0;0.382978723;1
31974;0;0;0;0;1;1;0;1;1;0;0;0.413793103;0.003787879;0;0.05;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0.25;0;0.666666667;0;0;0.4;0;0;0.285714286;0;0;0.333333333;1;0;0.531914894;1
32103;0;0;0;1;1;0;0;1;0;1;0;0.086206897;0;0;0.166666667;0;0;1;0;1;0;0;0;0.5;0;0;0;0;0;0.75;1;1;0.333333333;0;1;0.25;0;0.8;0;0.714285714;0;0;0.166666667;1;0;0.489361702;1
32178;0;0;0;0;1;1;0;1;0;1;0;0.233990148;0;0;0.333333333;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.142857143;0;0;0.166666667;1;0;0.404255319;1
32213;0;0;0;1;0;1;0;1;0;1;0;0;0.090909091;0;0.066666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0.25;0.5;0.25;0.333333333;0;0.333333333;0.25;0;0.2;0;0.285714286;0;0;1;1;0;0.425531915;1
32243;0;0;0;1;1;0;0;1;0;1;0;0.02955665;0.022727273;0.055555556;0.063888889;0.049019608;1;0;0;1;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;1;0.127659574;1
32330;0;0;0;1;0;0;1;1;1;0;0;0.115763547;0;0;0.033333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.510638298;1
32386;0;0;0;0;1;1;0;1;0;0;1;0.041871921;0.454545455;0;0.083333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.2;0;0;0.142857143;0;0;1;0;0;0.531914894;1
32393;0;0;0;1;0;1;0;1;0;0;1;0.071428571;0.022727273;0;0.083333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.25;0.333333333;0;0.666666667;0.25;0;0.8;0;0.428571429;0;0;0.333333333;1;0;0.170212766;1
32451;0;0;0;1;0;0;1;1;1;0;0;0.100985222;0.113636364;0.833333333;0.666666667;0;0;1;0;0;1;0;0.5;0.75;1;1;1;1;1;0;0;0;0;0;1;0.25;0;1;0;0.571428571;0;0;0.166666667;1;1;0.361702128;1
32497;0;0;0;1;1;0;0;1;0;1;0;0.056650246;0.113636364;0;0.266666667;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0.75;0;0;1;0;0;1;0;0.714285714;0;0;0.166666667;1;0;0.446808511;1
32637;0;0;0;1;1;0;0;1;1;0;0;0.022167488;0.193181818;0;0.225;0;0;1;0;1;0;0;0;0.5;0;0;0;0;0;0;0.5;0.25;0;0;0.333333333;0;0.2;0.6;0;0.142857143;0;0;0.166666667;1;0;0.191489362;1
32707;0;0;0;1;0;0;1;1;0;1;0;0;0.098484848;0.444444444;0.05;0.470588235;1;0;0;1;0;0;0.5;0;1;1;1;1;1;0;0;0;0;0.333333333;0;0;0.2;0;0;0.142857143;0;0;0.5;1;1;0.404255319;1
32725;0;0;0;1;0;1;0;1;0;0;1;0.174876847;0;0;0.1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.489361702;1
32735;0;0;0;1;0;1;0;1;1;0;0;0.02955665;1;0;0.133333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0.166666667;1;0;0.14893617;1
32793;0;0;0;1;1;0;0;1;0;0;1;0.206896552;0.003787879;0;0.302777778;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.340425532;1
32846;0;0;0;1;0;1;0;1;0;1;0;0.041871921;0.318181818;0;0.008333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0.333333333;1;0;0.085106383;1
32935;0;0;0;1;1;0;0;1;1;0;0;0.002463054;0.181818182;0;0.052777778;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0.333333333;0;1;0.5;0.6;0.8;0;0.714285714;0;0;0.166666667;1;0;0.234042553;1
32939;0;0;0;1;1;0;0;1;1;0;0;0.263546798;0;0;0.372222222;0;0;1;0;0;1;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.142857143;0;0;0.166666667;1;0;0.489361702;1
32971;0;0;0;1;0;0;1;1;0;1;0;0.086206897;0.136363636;0.833333333;0.1;0.470588235;0;1;0;0;1;0;0.5;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;1;0.170212766;1
33088;0;0;0;1;0;0;1;1;1;0;0;0.004926108;0.090909091;0;0.15;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0;0.75;0;0;0;0.571428571;0;0;0.666666667;1;0;0.553191489;1
33110;0;0;0;1;0;0;1;1;0;1;0;0.086206897;0;0;0.266666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.319148936;1
33207;0;0;0;1;1;0;0;1;1;0;0;0.004926108;0.03030303;0;0.066666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.638297872;1
33236;0;0;0;1;0;0;1;1;1;0;0;0.056650246;0.272727273;0;0.033333333;0;0;1;0;0;1;0;0;0.25;0;0;0;0;0;0;0;0;0;0.666666667;0.666666667;0;0.4;0.4;0;0.714285714;0;0;0.5;1;0;0.234042553;1
33261;0;0.130887457;0.5;1;1;0;0;1;0;1;0;0.086206897;0;0;0;0;1;0;0;0;1;0;0;0.5;0;0;0;0;0;0;0;0.5;0;0;0.666666667;0;0;0.4;0;0.285714286;0;0;0.166666667;1;0;0.404255319;1
33330;0;0;0;1;1;0;0;1;1;0;0;0.189655172;0.022727273;0;0.166666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.666666667;0;0;0.4;0;0.285714286;0;0;1;1;0;0.191489362;1
33367;0;0;0.5;1;1;0;0;1;1;0;0;0.413793103;0;0;0.061111111;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0.333333333;0;0;0.5;0;0;0;0.142857143;0;0;0.166666667;1;0;0.425531915;1
33386;0;0;0;1;1;0;0;1;0;1;0;0.02955665;0.068181818;0;0.122222222;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0.5;1;0.5;1;0.333333333;0;1;0.8;0;0;0.714285714;0;0;0.166666667;1;0;0.14893617;1
33402;0;0;0;1;1;0;0;1;0;1;0;0;0.136363636;0;0.033333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0.25;0.5;0.25;0;0.666666667;0;0;0.4;0;0;0.428571429;0;0;0.333333333;1;0;0.085106383;1
33413;0;0;0;1;1;0;0;1;0;0;1;0.086206897;0;0;0.055555556;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.574468085;1
33443;0;0;0;1;0;1;0;1;1;0;0;0;0.409090909;0;0.283333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0.333333333;0.666666667;0.25;0.2;0.4;0;0.428571429;0;0;0.333333333;1;0;0.255319149;1
33461;1;0.362419435;0.5;1;0;0;1;1;1;0;0;0.032019704;0.363636364;0;0.033333333;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0.4;0.2;0;0.142857143;0;0;0.333333333;1;0;0.106382979;1
33489;0;0;0;1;1;0;0;1;0;1;0;0;0.125;0;0.069444444;0;0;1;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.425531915;1
33564;0;0;0;1;0;0;1;1;1;0;0;0.056650246;0.090909091;0;0.133333333;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0.333333333;0;0.333333333;0.5;0;0.4;0;0.285714286;0;0;1;1;0;0.170212766;1
33620;0;1;0.5;1;0;0;1;1;1;0;0;0.147783251;0;0.777777778;0.216666667;0;1;0;0;1;0;0;0.5;0.5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0.319148936;1
33649;0;0;0;1;1;0;0;1;0;1;0;0;0.022727273;0;0.002777778;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0.25;1;0.5;0;0.333333333;0;0;0.2;0;0;0.285714286;0;0;0.5;1;0;0.85106383;1
33760;0;0;0;1;0;1;0;1;0;1;0;0.014778325;0.5;0;0.15;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.333333333;1;0;0.127659574;1
33791;0;0;0;1;1;0;0;1;1;0;0;0.086206897;0;0;0.8;0;1;0;0;0;1;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;0;0.446808511;1
33796;0;0;0;1;1;0;0;1;0;1;0;0.004926108;0.060606061;0;0.008333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.5;0.333333333;0;0.666666667;0.25;0;0.4;0;0.571428571;0;0;0.333333333;1;0;0.255319149;1
33976;0;0;0;1;1;0;0;1;1;0;0;0.012315271;0.234848485;0;0.102777778;0;0;1;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0.5;0;0;1;0;0;1;0;0.714285714;0;0;0.333333333;1;0;0.212765957;1
33994;0;0;0;1;1;0;0;1;1;0;0;0.071428571;0.132575758;0.166666667;0.002777778;0.176470588;1;0;0;1;0;0;1;0.25;0;0;1;0;0;0;0;0.25;0;0;0;0;0;0.2;0;0.142857143;0;0;0.333333333;1;1;0.319148936;1
34001;0;0;0.5;1;1;0;0;1;1;0;0;0.071428571;0.136363636;0;0.266666667;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;0;1;0.25;0;0.8;0;0.714285714;0;0;0.166666667;1;0;0.255319149;1
34004;0;0;0;1;0;1;0;1;0;1;0;0;0.181818182;0;0.075;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0.166666667;1;0;0.063829787;1
34038;0;0;0.5;1;1;0;0;1;1;0;0;0.071428571;0.068181818;0;0.011111111;0;0;1;0;0;1;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.833333333;1;0;0.361702128;1
34041;0;0;0;1;0;1;0;1;0;1;0;0.012315271;0.090909091;0;0.05;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.25;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0.333333333;1;0;0.255319149;1
34057;0;0;0;1;1;0;0;1;1;0;0;0.071428571;0.227272727;0;0.15;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0.5;0.75;0;0;1;0;0;1;0;1;0;0;0.166666667;1;0;0.191489362;1
34215;0;0;0;1;1;0;0;1;1;0;0;0.322660099;0;0;0.347222222;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.510638298;1
34221;0;0;0;1;1;0;0;1;1;0;0;0.130541872;0.022727273;0;0.266666667;0;0;1;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0.2;0;0.142857143;0;0;0.166666667;1;0;0.404255319;1
34236;0;0;0;1;0;0;1;1;0;1;0;0.04679803;0.075757576;0;0.055555556;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.085106383;1
34477;0;0;0;1;1;0;0;1;1;0;0;0.115763547;0;0;0.1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0.25;0.5;0.25;0.333333333;0;0.333333333;0.5;0;0.2;0;0.285714286;0;0;0.166666667;1;0;0.276595745;1
34490;0;0;0;1;1;0;0;1;1;0;0;0.007389163;0.159090909;0;0.269444444;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0.25;0.2;0.2;0;0;0;0;0.333333333;1;0;0.255319149;1
34666;0;0;0.5;1;0;0;1;1;1;0;0;0.027093596;0.363636364;0.833333333;0.041666667;1;1;0;0;1;0;0;0.5;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;1;0.14893617;1
34701;0;0;0;1;1;0;0;1;0;1;0;0.012315271;0.636363636;0;0.016666667;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0.25;0.5;0.25;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.166666667;0;0;0.553191489;1
34840;0;0;0;1;0;0;1;1;0;0;1;0.179802956;0.007575758;0;0.155555556;0;0;1;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.333333333;1;0;0.319148936;1
34900;0;0;0;1;1;0;0;1;0;1;0;0.004926108;0.113636364;0;0.066666667;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;0;0.170212766;1
34988;0;0;0;1;0;0;1;1;1;0;0;0.064039409;0.022727273;0;0.125;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0.5;0.5;0;0;0.666666667;0;0.2;0.4;0;0.285714286;0;0;0.5;1;0;0.276595745;1
35037;0;0;0;1;1;0;0;0;1;1;0;0.472906404;0.003787879;0;0.038888889;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.333333333;1;0;0.085106383;1
35067;0;0;0;1;0;0;1;1;0;1;0;0;0.068181818;0;0.066666667;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.5;1;0;0.29787234;1
35131;0;0;0;1;0;1;0;1;0;1;0;0;0.284090909;0;0.030555556;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.106382979;1
35415;0;0;0.5;1;0;0;1;1;1;0;0;0.115763547;0.090909091;0.055555556;0.025;1;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0.333333333;0;0;0.2;0;0;0.142857143;0;0;0.166666667;1;1;0.425531915;1
35470;0;0;0;1;1;0;0;1;0;0;1;0.174876847;0;0;0.433333333;0;0;1;0;0;1;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.5;1;0;0.531914894;1
35491;0;0;0;1;1;0;0;1;0;0;1;0.588669951;0;0;0.869444444;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.142857143;0;0;0.333333333;0;0;0.531914894;1
35653;0;0.237481408;0.5;1;1;0;0;0;1;1;0;0.4408867;0;0.944444444;0.066666667;0.588235294;1;0;0;1;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.5;1;1;0.170212766;1
35747;0;0;0;1;0;0;1;1;0;1;0;0.027093596;0.068181818;0.833333333;0.033333333;0.176470588;1;0;0;1;0;0;0.5;0.25;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;1;1;0.276595745;1
35849;0;0;0;1;0;1;0;1;0;1;0;0.056650246;0.090909091;0;0.15;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.5;0.25;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0.166666667;1;0;0.127659574;1
35867;0;0;0;1;0;1;0;1;1;0;0;0.02955665;0.909090909;0;0.058333333;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0.5;1;0;0.489361702;1
35872;0;0.384729797;0.5;1;0;0;1;1;0;0;1;0.034482759;0.363636364;0;0.038888889;0;1;0;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0.25;0.2;0.2;0;0;0;0;0.166666667;1;0;0.404255319;1
35993;0;0;0;1;0;0;1;1;0;0;1;0.0591133;0.363636364;0;0.066666667;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0.25;1;0.75;0;0;1;0.25;0;1;0;0.428571429;0;0;0.833333333;1;0;0.361702128;1
36052;0;0;0;1;1;0;0;1;1;0;0;0.352216749;0;0;0.633333333;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0.25;0.5;0.25;0.333333333;0;0;0.25;0;0;0;0.142857143;0;0;0.166666667;1;0;0.446808511;1
36081;0;0;0;1;1;0;0;1;0;1;0;0.295566502;0.003787879;0;0.669444444;0;1;0;0;1;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0.5;0.2;0;0;0;0;0;0;1;0;0.446808511;1
36086;0;0;0;1;1;0;0;1;0;1;0;0.145320197;0;0;0.027777778;0;1;0;0;1;0;0;0;0.75;0;0;0;0;0;0;0;0.25;0;0;0.333333333;0;0;0.2;0;0.142857143;0;0;0.5;1;0;0.29787234;1
36151;0;0;0;0;1;1;0;1;0;0;1;0.295566502;0.003787879;0;0.005555556;0;0;1;0;1;0;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0.574468085;1
